Centroid X µm,Centroid Y µm,Image,Leiden Cluster Label,cluster_color
2874.1,6916.3,test_image,5,#8c564b
2916.2,6917.0,test_image,2,#279e68
2828.1,6918.2,test_image,6,#e377c2
2924.3,6918.9,test_image,2,#279e68
3110.4,6918.2,test_image,4,#aa40fc
3066.2,6918.7,test_image,4,#aa40fc
2801.4,6920.4,test_image,6,#e377c2
2903.5,6920.2,test_image,1,#ff7f0e
2941.3,6920.8,test_image,5,#8c564b
2990.8,6921.0,test_image,6,#e377c2
3115.9,6923.9,test_image,4,#aa40fc
2892.7,6922.5,test_image,5,#8c564b
3069.0,6924.6,test_image,10,#ffbb78
2923.5,6924.9,test_image,2,#279e68
3080.4,6925.7,test_image,1,#ff7f0e
3012.9,6926.4,test_image,1,#ff7f0e
2998.8,6926.7,test_image,1,#ff7f0e
3056.9,6925.8,test_image,4,#aa40fc
2897.0,6928.8,test_image,6,#e377c2
2795.2,6928.9,test_image,6,#e377c2
2929.8,6929.9,test_image,2,#279e68
3040.4,6929.2,test_image,4,#aa40fc
3106.8,6929.3,test_image,4,#aa40fc
2865.8,6930.5,test_image,6,#e377c2
2804.6,6930.7,test_image,1,#ff7f0e
2884.4,6931.5,test_image,5,#8c564b
3054.4,6933.4,test_image,4,#aa40fc
3096.4,6933.3,test_image,2,#279e68
3128.8,6934.1,test_image,4,#aa40fc
3119.1,6934.4,test_image,4,#aa40fc
3000.2,6935.8,test_image,1,#ff7f0e
2875.5,6935.5,test_image,5,#8c564b
2844.2,6936.6,test_image,5,#8c564b
3109.4,6938.7,test_image,4,#aa40fc
2950.8,6938.3,test_image,5,#8c564b
2886.9,6939.7,test_image,5,#8c564b
3046.5,6942.2,test_image,4,#aa40fc
2975.9,6942.2,test_image,5,#8c564b
2837.7,6942.0,test_image,6,#e377c2
3117.5,6942.7,test_image,4,#aa40fc
2797.1,6942.8,test_image,1,#ff7f0e
2924.3,6944.3,test_image,6,#e377c2
2951.0,6944.4,test_image,1,#ff7f0e
2963.3,6944.8,test_image,6,#e377c2
3007.7,6944.7,test_image,5,#8c564b
2869.7,6944.4,test_image,2,#279e68
3106.8,6946.5,test_image,2,#279e68
3017.3,6945.8,test_image,2,#279e68
3138.7,6946.3,test_image,5,#8c564b
3073.2,6947.2,test_image,5,#8c564b
2990.6,6950.2,test_image,10,#ffbb78
3028.5,6951.2,test_image,4,#aa40fc
2817.6,6950.9,test_image,2,#279e68
2799.5,6951.4,test_image,6,#e377c2
2829.4,6951.4,test_image,5,#8c564b
2957.9,6952.1,test_image,10,#ffbb78
2937.9,6953.3,test_image,6,#e377c2
3081.2,6953.2,test_image,1,#ff7f0e
3001.2,6953.8,test_image,5,#8c564b
3043.2,6955.4,test_image,2,#279e68
3122.6,6955.7,test_image,2,#279e68
2896.1,6956.8,test_image,6,#e377c2
2880.0,6957.3,test_image,2,#279e68
2906.2,6957.5,test_image,6,#e377c2
2914.7,6957.7,test_image,6,#e377c2
3108.7,6957.7,test_image,2,#279e68
2870.7,6958.9,test_image,6,#e377c2
3072.9,6958.6,test_image,2,#279e68
2985.8,6959.2,test_image,6,#e377c2
3094.7,6959.7,test_image,2,#279e68
2953.8,6960.7,test_image,2,#279e68
2824.7,6961.2,test_image,6,#e377c2
3100.9,6961.9,test_image,2,#279e68
3085.2,6962.4,test_image,2,#279e68
3076.7,6963.3,test_image,2,#279e68
2889.5,6962.8,test_image,6,#e377c2
2863.7,6962.9,test_image,6,#e377c2
2921.5,6963.3,test_image,1,#ff7f0e
2783.1,6962.7,test_image,7,#b5bd61
2813.9,6964.1,test_image,1,#ff7f0e
2849.6,6967.3,test_image,12,#ff9896
2788.2,6967.8,test_image,7,#b5bd61
2946.3,6967.8,test_image,1,#ff7f0e
3035.8,6969.7,test_image,2,#279e68
2803.0,6969.7,test_image,6,#e377c2
2963.6,6971.6,test_image,2,#279e68
3052.2,6971.8,test_image,2,#279e68
2953.7,6971.7,test_image,1,#ff7f0e
3024.2,6972.2,test_image,2,#279e68
2889.2,6973.3,test_image,2,#279e68
2822.6,6975.1,test_image,6,#e377c2
2923.1,6975.6,test_image,1,#ff7f0e
2883.1,6976.1,test_image,6,#e377c2
2901.8,6976.2,test_image,6,#e377c2
2959.4,6977.1,test_image,7,#b5bd61
3064.4,6977.2,test_image,2,#279e68
3081.6,6978.0,test_image,1,#ff7f0e
2798.0,6978.2,test_image,5,#8c564b
3075.0,6978.9,test_image,5,#8c564b
2810.0,6980.8,test_image,12,#ff9896
2988.9,6980.9,test_image,5,#8c564b
3109.4,6981.3,test_image,2,#279e68
3135.6,6981.7,test_image,2,#279e68
2867.4,6981.1,test_image,6,#e377c2
2831.5,6983.4,test_image,1,#ff7f0e
3018.3,6983.9,test_image,1,#ff7f0e
2881.7,6983.9,test_image,1,#ff7f0e
2870.0,6986.9,test_image,6,#e377c2
2914.5,6986.2,test_image,6,#e377c2
3052.2,6986.7,test_image,1,#ff7f0e
3000.1,6986.9,test_image,1,#ff7f0e
3077.2,6987.9,test_image,1,#ff7f0e
3131.5,6986.8,test_image,2,#279e68
2905.3,6987.2,test_image,2,#279e68
3098.0,6987.2,test_image,2,#279e68
2841.0,6988.2,test_image,2,#279e68
3087.1,6988.4,test_image,1,#ff7f0e
3039.8,6989.2,test_image,7,#b5bd61
2961.4,6990.3,test_image,6,#e377c2
3062.8,6991.4,test_image,1,#ff7f0e
2916.3,6992.0,test_image,5,#8c564b
3008.4,6991.9,test_image,5,#8c564b
2767.8,6992.7,test_image,2,#279e68
3101.2,6992.4,test_image,6,#e377c2
2794.9,6993.3,test_image,12,#ff9896
3130.4,6994.4,test_image,2,#279e68
3109.9,6994.0,test_image,6,#e377c2
2828.6,6994.1,test_image,6,#e377c2
2859.6,6994.1,test_image,5,#8c564b
3025.2,6994.6,test_image,5,#8c564b
3094.1,6995.7,test_image,1,#ff7f0e
2908.8,6996.1,test_image,2,#279e68
2997.8,6996.1,test_image,2,#279e68
2865.7,6997.4,test_image,5,#8c564b
2921.7,6998.6,test_image,1,#ff7f0e
2889.8,6998.9,test_image,5,#8c564b
2944.1,6999.6,test_image,6,#e377c2
3110.5,7002.7,test_image,1,#ff7f0e
2915.6,7004.1,test_image,2,#279e68
2955.3,7004.7,test_image,6,#e377c2
2812.2,7005.1,test_image,12,#ff9896
3101.1,7005.2,test_image,1,#ff7f0e
3005.2,7005.4,test_image,4,#aa40fc
3139.0,7005.6,test_image,5,#8c564b
2922.2,7006.3,test_image,1,#ff7f0e
2981.6,7006.5,test_image,5,#8c564b
2896.3,7006.9,test_image,1,#ff7f0e
3117.1,7007.4,test_image,1,#ff7f0e
2879.9,7007.2,test_image,6,#e377c2
2995.8,7007.8,test_image,4,#aa40fc
3106.6,7008.9,test_image,1,#ff7f0e
3656.2,6649.9,test_image,0,#1f77b4
3637.0,6652.2,test_image,0,#1f77b4
3614.4,6653.1,test_image,9,#aec7e8
3649.4,6653.1,test_image,3,#d62728
3669.4,6654.5,test_image,9,#aec7e8
3642.9,6659.5,test_image,1,#ff7f0e
3682.2,6661.1,test_image,9,#aec7e8
3672.9,6665.4,test_image,10,#ffbb78
3652.4,6669.4,test_image,3,#d62728
3608.4,6674.0,test_image,0,#1f77b4
3685.1,6674.2,test_image,0,#1f77b4
3702.9,6676.3,test_image,9,#aec7e8
3617.9,6680.2,test_image,0,#1f77b4
3696.6,6681.4,test_image,9,#aec7e8
3637.0,6685.5,test_image,0,#1f77b4
3709.6,6685.9,test_image,9,#aec7e8
3686.4,6686.5,test_image,0,#1f77b4
3659.4,6688.1,test_image,0,#1f77b4
3695.4,6692.2,test_image,11,#98df8a
3605.0,6694.1,test_image,0,#1f77b4
3703.4,6695.4,test_image,1,#ff7f0e
3645.5,6699.1,test_image,0,#1f77b4
3660.8,6702.0,test_image,0,#1f77b4
3679.1,6701.6,test_image,0,#1f77b4
3718.3,6702.4,test_image,8,#17becf
3708.8,6705.6,test_image,8,#17becf
3738.2,6706.9,test_image,3,#d62728
3729.9,6707.8,test_image,8,#17becf
3698.3,6708.2,test_image,8,#17becf
3651.7,6711.8,test_image,11,#98df8a
3776.7,6714.4,test_image,10,#ffbb78
3757.7,6714.7,test_image,9,#aec7e8
3672.9,6718.6,test_image,0,#1f77b4
3597.4,6720.5,test_image,3,#d62728
3746.6,6721.3,test_image,9,#aec7e8
3686.6,6722.3,test_image,0,#1f77b4
3625.7,6724.0,test_image,0,#1f77b4
3699.6,6725.2,test_image,8,#17becf
3769.9,6725.3,test_image,9,#aec7e8
3677.5,6727.3,test_image,0,#1f77b4
3733.0,6727.7,test_image,0,#1f77b4
3778.2,6729.6,test_image,9,#aec7e8
3664.0,6729.5,test_image,0,#1f77b4
3772.1,6732.0,test_image,9,#aec7e8
3646.6,6731.8,test_image,0,#1f77b4
3608.8,6733.0,test_image,0,#1f77b4
3659.4,6734.7,test_image,10,#ffbb78
3723.4,6735.0,test_image,0,#1f77b4
3761.5,6737.0,test_image,0,#1f77b4
3668.0,6737.2,test_image,0,#1f77b4
3703.1,6737.5,test_image,8,#17becf
3683.6,6737.3,test_image,0,#1f77b4
3654.8,6738.4,test_image,10,#ffbb78
3633.0,6739.0,test_image,0,#1f77b4
3618.2,6739.6,test_image,0,#1f77b4
3715.2,6740.3,test_image,0,#1f77b4
3602.2,6739.8,test_image,0,#1f77b4
3659.3,6740.2,test_image,10,#ffbb78
3696.8,6742.8,test_image,0,#1f77b4
3781.4,6743.5,test_image,8,#17becf
3767.8,6745.4,test_image,9,#aec7e8
3686.0,6746.5,test_image,1,#ff7f0e
3665.1,6747.2,test_image,3,#d62728
3652.0,6747.1,test_image,0,#1f77b4
3751.5,6748.8,test_image,9,#aec7e8
3604.7,6749.5,test_image,0,#1f77b4
3801.6,6750.8,test_image,9,#aec7e8
3764.8,6752.9,test_image,9,#aec7e8
3689.9,6753.0,test_image,8,#17becf
3773.8,6755.8,test_image,8,#17becf
3635.9,6755.9,test_image,3,#d62728
3664.7,6756.8,test_image,0,#1f77b4
3652.7,6757.3,test_image,0,#1f77b4
3786.9,6757.6,test_image,9,#aec7e8
3617.7,6760.0,test_image,3,#d62728
3678.5,6759.9,test_image,0,#1f77b4
3643.2,6761.0,test_image,11,#98df8a
3803.6,6761.2,test_image,3,#d62728
3769.4,6761.4,test_image,8,#17becf
3694.4,6762.2,test_image,0,#1f77b4
3753.2,6762.6,test_image,0,#1f77b4
3669.8,6764.0,test_image,0,#1f77b4
3717.6,6763.6,test_image,0,#1f77b4
3775.2,6765.5,test_image,8,#17becf
3785.0,6766.4,test_image,11,#98df8a
3652.0,6767.6,test_image,0,#1f77b4
3600.8,6768.7,test_image,0,#1f77b4
3740.0,6768.7,test_image,0,#1f77b4
3799.7,6773.8,test_image,0,#1f77b4
3709.4,6773.1,test_image,0,#1f77b4
3810.9,6773.5,test_image,0,#1f77b4
3647.2,6774.3,test_image,0,#1f77b4
3817.9,6775.0,test_image,8,#17becf
3825.6,6777.6,test_image,9,#aec7e8
3773.0,6778.7,test_image,3,#d62728
3701.0,6779.0,test_image,0,#1f77b4
3667.3,6780.0,test_image,0,#1f77b4
3681.5,6780.9,test_image,8,#17becf
3788.4,6784.3,test_image,0,#1f77b4
3649.8,6783.7,test_image,0,#1f77b4
3693.3,6784.3,test_image,0,#1f77b4
3613.3,6784.5,test_image,0,#1f77b4
3824.1,6789.2,test_image,8,#17becf
3608.6,6789.9,test_image,0,#1f77b4
3740.0,6790.3,test_image,0,#1f77b4
3621.6,6789.6,test_image,0,#1f77b4
3680.0,6792.4,test_image,0,#1f77b4
3757.7,6794.2,test_image,10,#ffbb78
3629.1,6795.0,test_image,0,#1f77b4
3616.3,6797.0,test_image,0,#1f77b4
3640.7,6797.0,test_image,0,#1f77b4
3689.9,6796.9,test_image,0,#1f77b4
3603.3,6797.1,test_image,0,#1f77b4
3811.0,6799.3,test_image,0,#1f77b4
3730.8,6800.5,test_image,0,#1f77b4
3665.1,6801.2,test_image,0,#1f77b4
3678.0,6801.4,test_image,0,#1f77b4
3764.5,6805.6,test_image,0,#1f77b4
3841.9,6808.1,test_image,9,#aec7e8
3676.7,6808.8,test_image,0,#1f77b4
3799.8,6807.3,test_image,8,#17becf
3821.8,6809.3,test_image,10,#ffbb78
3708.7,6810.1,test_image,0,#1f77b4
3688.7,6811.1,test_image,0,#1f77b4
3787.8,6813.9,test_image,9,#aec7e8
3672.2,6816.8,test_image,0,#1f77b4
3799.1,6818.8,test_image,0,#1f77b4
3715.0,6817.7,test_image,8,#17becf
3829.1,6821.2,test_image,9,#aec7e8
3682.9,6822.1,test_image,0,#1f77b4
3850.8,6820.9,test_image,9,#aec7e8
3774.0,6821.9,test_image,3,#d62728
3746.8,6822.6,test_image,0,#1f77b4
3860.9,6822.7,test_image,9,#aec7e8
3639.6,6822.8,test_image,0,#1f77b4
3726.3,6822.8,test_image,6,#e377c2
3647.8,6825.5,test_image,0,#1f77b4
3784.5,6827.9,test_image,0,#1f77b4
3817.1,6827.8,test_image,8,#17becf
3672.6,6828.2,test_image,0,#1f77b4
3847.5,6831.0,test_image,0,#1f77b4
3661.3,6834.2,test_image,0,#1f77b4
3868.5,6836.1,test_image,9,#aec7e8
3733.0,6836.8,test_image,0,#1f77b4
3780.6,6836.9,test_image,9,#aec7e8
3853.0,6839.0,test_image,9,#aec7e8
3807.7,6840.1,test_image,0,#1f77b4
3716.5,6840.4,test_image,0,#1f77b4
3613.5,6842.7,test_image,0,#1f77b4
3703.6,6842.0,test_image,3,#d62728
3661.5,6844.1,test_image,11,#98df8a
3759.0,6844.0,test_image,8,#17becf
3650.2,6844.7,test_image,11,#98df8a
3846.0,6845.0,test_image,0,#1f77b4
3604.9,6845.3,test_image,0,#1f77b4
3627.9,6845.8,test_image,0,#1f77b4
3827.8,6845.3,test_image,0,#1f77b4
3882.2,6846.3,test_image,9,#aec7e8
3689.2,6847.2,test_image,0,#1f77b4
3865.9,6848.1,test_image,8,#17becf
3745.8,6848.2,test_image,9,#aec7e8
3819.3,6848.8,test_image,0,#1f77b4
3676.0,6849.5,test_image,0,#1f77b4
3730.8,6851.7,test_image,8,#17becf
3660.9,6852.3,test_image,0,#1f77b4
3873.8,6854.3,test_image,9,#aec7e8
3679.7,6857.2,test_image,0,#1f77b4
3610.9,6856.2,test_image,0,#1f77b4
3706.0,6857.6,test_image,3,#d62728
3788.6,6857.0,test_image,0,#1f77b4
3642.1,6857.3,test_image,0,#1f77b4
3739.2,6857.3,test_image,8,#17becf
3824.9,6858.3,test_image,0,#1f77b4
3723.7,6858.1,test_image,0,#1f77b4
3803.1,6856.8,test_image,9,#aec7e8
3666.1,6859.7,test_image,8,#17becf
3622.3,6860.4,test_image,0,#1f77b4
3597.2,6861.1,test_image,0,#1f77b4
3654.9,6863.0,test_image,0,#1f77b4
3812.1,6864.3,test_image,3,#d62728
3741.1,6864.8,test_image,0,#1f77b4
3788.0,6864.5,test_image,11,#98df8a
3798.0,6864.6,test_image,8,#17becf
3685.0,6866.7,test_image,3,#d62728
3763.2,6866.8,test_image,0,#1f77b4
3725.8,6866.9,test_image,0,#1f77b4
3610.1,6868.3,test_image,0,#1f77b4
3871.4,6867.9,test_image,0,#1f77b4
3827.9,6871.3,test_image,7,#b5bd61
3888.8,6871.1,test_image,9,#aec7e8
3716.6,6875.2,test_image,0,#1f77b4
3868.0,6876.8,test_image,8,#17becf
3643.8,6876.5,test_image,0,#1f77b4
3886.9,6877.9,test_image,7,#b5bd61
3677.5,6877.8,test_image,0,#1f77b4
3855.5,6877.2,test_image,0,#1f77b4
3805.1,6879.1,test_image,0,#1f77b4
3695.0,6878.5,test_image,3,#d62728
3598.0,6879.4,test_image,0,#1f77b4
3794.2,6880.1,test_image,0,#1f77b4
3744.9,6881.8,test_image,8,#17becf
3848.4,6884.0,test_image,0,#1f77b4
3907.3,6883.6,test_image,9,#aec7e8
3608.9,6885.0,test_image,0,#1f77b4
3879.5,6886.6,test_image,3,#d62728
3681.1,6887.4,test_image,10,#ffbb78
3857.7,6889.2,test_image,9,#aec7e8
3755.3,6889.0,test_image,0,#1f77b4
3693.7,6890.5,test_image,3,#d62728
3822.7,6889.3,test_image,8,#17becf
3660.6,6890.1,test_image,0,#1f77b4
3868.5,6891.3,test_image,9,#aec7e8
3721.3,6890.8,test_image,8,#17becf
3667.7,6891.5,test_image,0,#1f77b4
3707.6,6892.0,test_image,0,#1f77b4
3892.6,6892.4,test_image,9,#aec7e8
3599.8,6893.2,test_image,0,#1f77b4
3793.4,6894.2,test_image,0,#1f77b4
3677.2,6894.9,test_image,0,#1f77b4
3907.2,6894.3,test_image,9,#aec7e8
3840.6,6896.0,test_image,0,#1f77b4
3627.2,6895.8,test_image,0,#1f77b4
3647.2,6899.3,test_image,0,#1f77b4
3912.9,6901.2,test_image,10,#ffbb78
3737.4,6902.4,test_image,0,#1f77b4
3850.6,6903.6,test_image,0,#1f77b4
3765.7,6903.2,test_image,0,#1f77b4
3620.1,6904.7,test_image,0,#1f77b4
3605.1,6905.1,test_image,0,#1f77b4
3899.3,6906.9,test_image,11,#98df8a
3650.8,6907.3,test_image,0,#1f77b4
3865.6,6907.0,test_image,7,#b5bd61
3882.2,6907.5,test_image,7,#b5bd61
3717.1,6908.5,test_image,0,#1f77b4
3795.2,6908.3,test_image,0,#1f77b4
3860.5,6909.2,test_image,7,#b5bd61
3658.0,6909.8,test_image,0,#1f77b4
3812.9,6910.8,test_image,9,#aec7e8
3777.4,6911.0,test_image,11,#98df8a
3869.4,6911.2,test_image,7,#b5bd61
3690.1,6911.3,test_image,0,#1f77b4
3616.2,6914.5,test_image,0,#1f77b4
3852.3,6914.5,test_image,11,#98df8a
3761.2,6914.8,test_image,0,#1f77b4
3916.9,6914.0,test_image,9,#aec7e8
3878.0,6917.4,test_image,0,#1f77b4
3775.8,6918.7,test_image,8,#17becf
3785.2,6919.0,test_image,0,#1f77b4
3927.9,6919.6,test_image,9,#aec7e8
3800.6,6919.1,test_image,9,#aec7e8
3726.3,6920.1,test_image,0,#1f77b4
3681.4,6920.9,test_image,0,#1f77b4
3911.6,6920.4,test_image,9,#aec7e8
3887.3,6921.4,test_image,9,#aec7e8
3603.2,6921.0,test_image,0,#1f77b4
3672.3,6923.9,test_image,0,#1f77b4
3711.2,6923.7,test_image,0,#1f77b4
3766.8,6925.8,test_image,0,#1f77b4
3873.3,6926.0,test_image,0,#1f77b4
3775.0,6925.8,test_image,8,#17becf
3691.7,6926.1,test_image,0,#1f77b4
3910.7,6928.4,test_image,9,#aec7e8
3820.3,6928.1,test_image,10,#ffbb78
3746.6,6928.7,test_image,0,#1f77b4
3781.5,6930.4,test_image,8,#17becf
3887.6,6930.3,test_image,9,#aec7e8
3699.2,6931.1,test_image,0,#1f77b4
3638.1,6931.1,test_image,0,#1f77b4
3838.7,6931.8,test_image,11,#98df8a
3602.6,6932.2,test_image,8,#17becf
3900.3,6931.8,test_image,9,#aec7e8
3681.0,6932.5,test_image,0,#1f77b4
3855.1,6932.8,test_image,5,#8c564b
3808.7,6933.4,test_image,11,#98df8a
3759.9,6935.0,test_image,0,#1f77b4
3716.7,6935.3,test_image,8,#17becf
3879.2,6935.9,test_image,0,#1f77b4
3891.3,6936.3,test_image,9,#aec7e8
3936.1,6937.8,test_image,9,#aec7e8
3792.4,6938.4,test_image,0,#1f77b4
3670.9,6938.5,test_image,0,#1f77b4
3732.7,6939.2,test_image,8,#17becf
3918.6,6939.6,test_image,9,#aec7e8
3650.2,6939.2,test_image,0,#1f77b4
3767.5,6939.7,test_image,8,#17becf
3697.0,6940.4,test_image,0,#1f77b4
3823.1,6940.1,test_image,11,#98df8a
3903.7,6942.6,test_image,7,#b5bd61
3688.0,6942.8,test_image,0,#1f77b4
3834.7,6942.5,test_image,9,#aec7e8
3869.3,6942.8,test_image,0,#1f77b4
3894.6,6943.5,test_image,7,#b5bd61
3623.1,6944.3,test_image,0,#1f77b4
3680.1,6945.4,test_image,0,#1f77b4
3939.0,6945.7,test_image,10,#ffbb78
3637.8,6944.8,test_image,0,#1f77b4
3928.8,6947.3,test_image,11,#98df8a
3664.2,6947.9,test_image,0,#1f77b4
3823.6,6948.2,test_image,0,#1f77b4
3878.7,6948.7,test_image,0,#1f77b4
3816.8,6949.0,test_image,0,#1f77b4
3804.1,6949.6,test_image,9,#aec7e8
3846.7,6950.3,test_image,0,#1f77b4
3607.2,6950.7,test_image,0,#1f77b4
3834.7,6951.2,test_image,11,#98df8a
3860.6,6951.7,test_image,0,#1f77b4
3720.1,6952.4,test_image,0,#1f77b4
3754.1,6951.0,test_image,0,#1f77b4
3683.6,6952.8,test_image,8,#17becf
3641.5,6954.5,test_image,0,#1f77b4
3777.3,6954.7,test_image,0,#1f77b4
3830.2,6955.5,test_image,9,#aec7e8
3889.8,6956.1,test_image,9,#aec7e8
3708.0,6955.8,test_image,10,#ffbb78
3942.0,6957.6,test_image,9,#aec7e8
3926.7,6957.3,test_image,8,#17becf
3742.9,6957.6,test_image,8,#17becf
3880.4,6959.6,test_image,9,#aec7e8
3674.7,6961.6,test_image,8,#17becf
3630.4,6961.6,test_image,0,#1f77b4
3855.9,6960.9,test_image,0,#1f77b4
3619.9,6962.5,test_image,0,#1f77b4
3755.7,6963.3,test_image,0,#1f77b4
3790.9,6963.7,test_image,0,#1f77b4
3668.5,6963.6,test_image,0,#1f77b4
3897.9,6964.9,test_image,11,#98df8a
3718.4,6964.9,test_image,0,#1f77b4
3914.2,6965.6,test_image,9,#aec7e8
3762.9,6966.0,test_image,0,#1f77b4
3601.9,6966.0,test_image,0,#1f77b4
3950.4,6966.2,test_image,9,#aec7e8
3774.6,6966.2,test_image,8,#17becf
3858.4,6966.6,test_image,0,#1f77b4
3831.1,6967.1,test_image,0,#1f77b4
3646.5,6967.1,test_image,0,#1f77b4
3656.5,6967.4,test_image,0,#1f77b4
3925.8,6968.5,test_image,8,#17becf
3699.4,6969.4,test_image,0,#1f77b4
3663.9,6969.2,test_image,0,#1f77b4
3729.1,6969.1,test_image,0,#1f77b4
3779.1,6972.7,test_image,0,#1f77b4
3620.6,6973.1,test_image,0,#1f77b4
3942.6,6972.9,test_image,9,#aec7e8
3932.7,6973.6,test_image,9,#aec7e8
3859.8,6974.3,test_image,0,#1f77b4
3868.6,6975.1,test_image,0,#1f77b4
3715.3,6975.7,test_image,8,#17becf
3896.1,6975.0,test_image,1,#ff7f0e
3746.9,6975.3,test_image,8,#17becf
3629.7,6975.4,test_image,10,#ffbb78
3757.9,6976.5,test_image,0,#1f77b4
3842.0,6976.7,test_image,8,#17becf
3954.6,6976.9,test_image,9,#aec7e8
3664.5,6977.5,test_image,0,#1f77b4
3814.8,6978.8,test_image,0,#1f77b4
3907.4,6981.1,test_image,9,#aec7e8
3889.3,6981.3,test_image,3,#d62728
3876.1,6981.3,test_image,11,#98df8a
3947.4,6982.3,test_image,9,#aec7e8
3770.4,6981.8,test_image,0,#1f77b4
3855.4,6981.9,test_image,0,#1f77b4
3659.5,6983.1,test_image,3,#d62728
3728.1,6982.4,test_image,8,#17becf
3631.2,6983.7,test_image,10,#ffbb78
3620.7,6984.2,test_image,0,#1f77b4
3862.8,6985.1,test_image,11,#98df8a
3849.0,6984.4,test_image,8,#17becf
3757.9,6984.9,test_image,0,#1f77b4
3666.9,6987.2,test_image,0,#1f77b4
3833.1,6986.4,test_image,0,#1f77b4
3720.6,6987.8,test_image,8,#17becf
3898.6,6989.1,test_image,9,#aec7e8
3931.1,6988.4,test_image,8,#17becf
3796.9,6987.9,test_image,0,#1f77b4
3751.6,6989.2,test_image,0,#1f77b4
3652.7,6989.0,test_image,0,#1f77b4
3688.7,6989.3,test_image,0,#1f77b4
3845.6,6993.2,test_image,8,#17becf
3636.3,6995.0,test_image,0,#1f77b4
3657.6,6995.3,test_image,0,#1f77b4
3810.4,6995.1,test_image,0,#1f77b4
3616.3,6995.5,test_image,0,#1f77b4
3721.6,6996.9,test_image,8,#17becf
3864.3,6996.9,test_image,10,#ffbb78
3828.6,6996.9,test_image,0,#1f77b4
3949.2,6996.4,test_image,8,#17becf
3692.5,6998.3,test_image,0,#1f77b4
3775.1,6997.3,test_image,8,#17becf
3707.5,6998.0,test_image,8,#17becf
3942.8,6998.7,test_image,5,#8c564b
3800.6,6998.8,test_image,0,#1f77b4
3936.4,6999.3,test_image,1,#ff7f0e
3603.0,7000.1,test_image,0,#1f77b4
3758.9,7002.1,test_image,8,#17becf
3744.8,7003.0,test_image,0,#1f77b4
3910.4,7002.7,test_image,9,#aec7e8
3809.1,7004.4,test_image,8,#17becf
3941.8,7006.9,test_image,9,#aec7e8
3952.9,7007.0,test_image,9,#aec7e8
3649.9,7006.3,test_image,8,#17becf
3927.1,7007.1,test_image,9,#aec7e8
3628.8,7008.1,test_image,0,#1f77b4
3874.0,7008.4,test_image,11,#98df8a
3830.6,7009.9,test_image,0,#1f77b4
3811.5,7010.9,test_image,8,#17becf
3913.9,7011.0,test_image,9,#aec7e8
3613.6,7010.6,test_image,8,#17becf
3727.9,7011.3,test_image,8,#17becf
3701.6,7010.4,test_image,8,#17becf
3712.4,7011.7,test_image,0,#1f77b4
3865.7,7012.7,test_image,10,#ffbb78
3883.0,7011.9,test_image,0,#1f77b4
3763.4,7013.1,test_image,8,#17becf
3850.3,7012.9,test_image,8,#17becf
3935.4,7015.4,test_image,9,#aec7e8
3652.0,7015.4,test_image,0,#1f77b4
3623.3,7016.2,test_image,11,#98df8a
3950.2,7016.2,test_image,9,#aec7e8
3719.6,7017.2,test_image,0,#1f77b4
3901.6,7018.2,test_image,9,#aec7e8
3883.5,7019.1,test_image,11,#98df8a
3772.2,7019.6,test_image,8,#17becf
3698.8,7020.8,test_image,0,#1f77b4
3609.3,7020.5,test_image,8,#17becf
3598.4,7020.9,test_image,11,#98df8a
3871.9,7021.6,test_image,11,#98df8a
3929.1,7021.8,test_image,9,#aec7e8
3748.0,7021.7,test_image,0,#1f77b4
3894.7,7023.1,test_image,9,#aec7e8
3909.0,7022.8,test_image,9,#aec7e8
3922.5,7024.8,test_image,7,#b5bd61
3794.4,7025.4,test_image,11,#98df8a
3613.7,7025.4,test_image,8,#17becf
3782.1,7026.6,test_image,8,#17becf
3946.6,7026.1,test_image,9,#aec7e8
3847.0,7026.3,test_image,0,#1f77b4
3631.4,7026.8,test_image,0,#1f77b4
3804.5,7026.8,test_image,8,#17becf
3738.1,7029.9,test_image,0,#1f77b4
3712.4,7029.7,test_image,0,#1f77b4
3600.6,7031.5,test_image,8,#17becf
3929.2,7031.1,test_image,9,#aec7e8
3918.6,7031.1,test_image,7,#b5bd61
3707.6,7032.0,test_image,8,#17becf
3952.1,7032.3,test_image,9,#aec7e8
3676.1,7031.7,test_image,0,#1f77b4
3863.5,7032.8,test_image,11,#98df8a
3962.4,7033.0,test_image,9,#aec7e8
3726.3,7032.9,test_image,0,#1f77b4
3751.2,7034.5,test_image,1,#ff7f0e
3697.0,7034.3,test_image,0,#1f77b4
3897.6,7034.1,test_image,8,#17becf
3938.0,7035.7,test_image,9,#aec7e8
3612.2,7036.5,test_image,8,#17becf
3855.9,7037.9,test_image,0,#1f77b4
3844.1,7038.5,test_image,0,#1f77b4
3920.3,7038.8,test_image,0,#1f77b4
3718.9,7039.7,test_image,0,#1f77b4
3904.0,7040.0,test_image,8,#17becf
3629.6,7040.4,test_image,0,#1f77b4
3883.3,7040.2,test_image,8,#17becf
3814.3,7041.5,test_image,0,#1f77b4
3776.5,7041.5,test_image,0,#1f77b4
3793.0,7042.1,test_image,0,#1f77b4
3830.1,7042.6,test_image,0,#1f77b4
3804.0,7042.4,test_image,0,#1f77b4
3929.5,7043.6,test_image,11,#98df8a
3890.4,7043.5,test_image,8,#17becf
3622.5,7044.1,test_image,0,#1f77b4
